File_ID,Carvone,Hexadecanal,Methyl Hexadecanoate,Ethyl Hexadecanoate,Octadecenal,Methyl Octadecenoate,Heneicosane,Ethyl Octadecenoate,Ethyl Octadecanoate,Docosane,Tricosene,Tricosane,"Decanoic Acid, Dodecyl Ester",Tetracosane,Pentacosene,Pentacosane,Methyl Tetradecanoate,Ethyl Tetradecanoate,Hexadecenal,Heneicosene,Hexacosene,Hexacosane,Heptacosene,Heptacosane,Octacosane,"Decanoic acid, Hexadecyl Ester",Octacosene,Tetracosyl Acetate,Nonacosene,Nonacosane,"Unknown1, mz 108,79; mw=402",Hexacosyl Acetate,Triacontene,"Hexadecenoic Acid, Dodecyl Ester","Octadecenoic Acid, Decyl Ester",Hentriacontene,Hentriacontane,"Eicosenoic Acid, Decyl Ester",Tritriacontene,Tritriacontane,"Unknown2, mz434,390; mw=?","Octadecenoic Acid, Hexadecyl Ester","Unknown3, mz 464,338,265,201,127; mw=?","Hexadecenoic acid, Hexadecyl Ester","Hexadecenoic acid, Octadecenyl Ester","Octadecenoic Acid, Hexadecenyl Ester",Octanoic Acid,"Octanoic Acid, Ethyl Ester"
18_1.cdf,0.0217848,0.050168734,0.881162264,0.352913338,0.034297161,0.704772718,0.457762253,0.364702593,0.045951956,0.105839997,5.371711601,7.12448318,0.439447145,0.461795546,7.457998203,7.913426449,0.209257105,0.065788988,0.026208101,0.051263025,0.328721032,0.364953807,3.083046531,5.168389179,0.269065636,0.003888006,0.038289374,0.246131821,0.805355412,2.60316761,0.386541735,0.251025741,0.020006909,0.01940121,0.007490434,0.5096969,0.889206441,0.268298418,0.036076174,0.033140712,0,0,0,0.014109671,0,0.006456821,0.014171881,0.002699419
19_1.cdf,0.008226064,0.014331221,0.031801579,0.019729637,0.012761993,0.055234605,0.653795107,0.041537652,0.009958158,0.138011228,5.109369603,8.07098036,0.288607659,0.629179078,7.026743476,8.518646246,0.008247435,0.008820365,0.011395417,0.044688662,0.258033029,0.35093927,1.702815125,5.587175375,0.262788999,0.000393285,0.024448563,0.210642724,0.515952244,3.631918116,0.286538155,0.251974903,0,0,0,0.533140697,1.742017796,0.310077773,0.073499977,0.083915704,0.00273837,0.00030035,0.001631613,0.017581551,0.003478653,0.004602358,0.000979286,0.000528503
1_1.cdf,0.015298129,0.013376029,0.980723304,0.010162167,0.012295955,0.348640539,1.421985763,0.068283495,0.009805717,0.47750361,5.998895696,9.267607975,0.458714376,0.967369937,6.942800061,8.427326604,0.072950403,0.006563976,0.010662378,0.020295238,0.21113135,0.38160026,2.39026205,6.581313166,0.264514422,0.000104889,0.044573678,0.189915271,1.06021648,4.415256811,0.298571349,0.197420915,0.009660922,0.00591389,0.004001974,1.030550015,1.902530654,0.276671924,0.076654223,0.058047011,0.006771238,0.001647889,0,0.007215887,0.007299154,0.002960244,0.000648471,0.001882688
20_1.cdf,0.010908722,0.023806824,1.168916901,0.313862373,0.022900915,0.668523293,0.822390527,0.222418341,0.03228539,0.170253206,5.432186514,8.16540819,0.334491652,0.592374275,7.31905159,8.562854304,0.251065322,0.044551902,0.016211372,0.052735059,0.306615047,0.382051804,2.849426638,5.644046954,0.296409722,0.001162108,0.04523853,0.249176966,1.122752571,3.731951818,0.344032914,0.282328692,0.008775135,0.011030933,0.002680643,0.850781045,1.815969984,0.339859753,0.080851535,0.072947843,0.000938161,0.00032637,0.001947351,0.023102324,0.002341112,0.005778956,0.005264739,0.000742548
21_1.cdf,0.008015878,0.014289504,0.569297753,0.275445118,0.017722866,0.423555767,0.728767139,0.310993488,0.029806072,0.186158722,5.675213441,8.249741782,0.379236116,0.530833028,7.286015188,8.322753831,0.112371596,0.044419154,0.012102176,0.025938023,0.300677758,0.328972479,2.754635007,5.181907796,0.260351624,0,0.051717747,0.217669268,0.956645016,2.862571486,0.325073479,0.241368759,0.009074664,0.010104456,0.005088748,0.749440907,1.248104818,0.299209613,0.061864827,0.05092424,0.003247448,0.000357635,0,0.015454698,0.002924145,0.004673786,0.000640859,0.000751441
22_1.cdf,0.028018069,0.012391958,0.818796943,0.008626365,0.013318265,0.466235094,0.69150721,0.021223493,0.007596703,0.107624946,3.616141707,8.265786922,0.233987503,0.437792919,8.189433538,8.507683118,0.071356874,0.007530723,0.01059892,0.027071453,0.371098182,0.459661497,5.399199554,6.48304042,0.348123409,0,0.088517732,0.276607137,2.527892147,4.18575988,0.406032116,0.281141229,0.01020571,0.023347322,0.016512806,0.929798988,1.563712336,0.326660842,0.048456841,0.044456813,0.00315526,8.34E-05,0,0.015980934,0.003453806,0.005526724,0.000467307,0.000544108
23_1.cdf,0.030905215,0.014291834,0.220844017,0.624206794,0.018006986,0.132973244,0.35188568,0.583875383,0.082047094,0.104897132,5.740274212,7.523031275,0.402423105,0.463235166,8.22015498,8.583760976,0.020977,0.034040363,0.011425546,0.03413113,0.376203502,0.440203653,5.000966142,6.294028149,0.350209612,0,0.093274747,0.284612797,2.313558875,4.691744017,0.295996913,0.307565525,0.008256447,0.014236881,0.011136063,1.153082451,2.355812375,0.37968915,0.075697279,0.075502559,0.003946113,0.000309198,0.001682328,0.024724809,0.003412109,0.004916437,0.000551389,0.000762243
24_1.cdf,0.065906198,0.016715585,1.004891262,1.150956889,0.024147067,0.481466442,0.30443377,0.97053026,0.107817308,0.0909901,4.175872218,7.366748531,0.259369595,0.346883476,8.191255296,8.24389888,0.040392337,0.033381188,0.012333447,0.027887718,0.349892842,0.384600511,4.83100033,5.914043553,0.32109114,0,0.089332273,0.268277333,2.154466018,3.889683367,0.296069902,0.283639864,0.010467497,0.021290621,0.012860247,0.839089633,1.604462713,0.330620013,0.050410951,0.050500679,0.003361131,0.000109201,0.000384882,0.01804898,0.003198313,0.00476297,0.001083528,0.001125882
25_1.cdf,0.022936902,0.029401077,0.64305631,0.954848215,0.027827389,0.309144369,0.258297106,0.7709958,0.09914465,0.075516362,3.99157918,6.883022038,0.239851276,0.324712563,7.520770692,8.144166186,0.046636448,0.046675579,0.01951669,0.032282405,0.348087622,0.431104561,5.142291691,6.414520051,0.369094257,0.001083436,0.096370047,0.305409797,2.986865816,4.137214278,0.328740827,0.314379199,0.019918842,0.027955193,0.023260366,1.417782014,1.704535437,0.36360314,0.063666696,0.047074215,0.001347895,0,0.000528298,0.022779115,0.001734373,0.005231052,0.006117263,0.001159277
26_1.cdf,0.015162341,0.019876528,2.457458655,4.731232499,0.054933928,1.036067836,0.709150453,3.496683019,0.454253702,0.264536787,6.470914135,8.963195839,0.59959809,0.998410089,8.431519262,9.628851693,0.173117514,0.299927306,0.016798681,0.042728432,0.486205422,0.773429887,5.793638796,7.716882641,0.505874261,0,0.09956582,0.402255511,3.266516553,6.566049531,0.297007193,0.424004355,0.00669774,0.018602278,0.0107937,2.108769373,3.910399006,0.49690149,0.13045392,0.114847106,0.000808521,0,0.007059968,0.046762895,0.001548545,0.011599931,0.004308294,0.002430558
27_1.cdf,0.068703223,0.017901026,0.110230257,0.007783418,0.014508455,0.081116925,0.990624728,0.031912152,0.00975472,0.128111185,4.391213002,7.204216562,0.188068005,0.220470738,6.326672117,6.426769488,0.013428893,0.008284174,0.012623705,0.064309517,0.218703545,0.191057313,2.045462743,2.989939623,0.192268154,0.000362393,0.054609469,0.161426708,0.456666424,0.873486674,0.296669077,0.15465476,0.02053495,0.00692502,0.013950536,0.190009637,0.239714397,0.169094304,0,0.008717095,0.004420742,0.000249889,0,0,0.00339871,4.79E-05,0.006301338,0.000644771
28_1.cdf,0.014792821,0.010224237,0.084143628,0.156931579,0.011907087,0.044261475,0.175510022,0.126276217,0.024607477,0.088370318,4.442817168,7.221760657,0.205018717,0.385736128,5.488851959,7.75005649,0.014641439,0.020082621,0.009481539,0.011754605,0.222893303,0.222326661,0.620227381,3.136736493,0.195607147,1.78E-05,0.006300878,0.191793357,0.145477358,1.283145553,0.258401534,0.178084936,0,0,0,0.226014297,0.476037535,0.195042911,0.012706897,0.02530277,0.007213748,9.26E-05,0,0,0.00354066,0,0.000540594,0.000573044
29_1.cdf,0.015888756,0.011937431,0.147471584,0.414166671,0.014828261,0.083330274,0.261655857,0.348584351,0.053867685,0.128428125,5.603601224,7.667467315,0.287186218,0.446673023,6.131027005,8.114978254,0.021662899,0.039799037,0.009687651,0.012351292,0.25152827,0.23086776,0.736992291,3.14054392,0.201365404,5.73E-05,0.009219303,0.222214069,0.193208429,1.317759035,0.259114919,0.198636875,0,0,0,0.263764964,0.511991137,0.206095742,0.016847267,0.027806657,0.007282602,7.55E-05,0,4.43E-05,0.004710235,0,0.000416791,0.000800446
2_1.cdf,0.01263344,0.013448974,0.004640357,0.0192054,0.011679702,0.013533847,0.058829903,0.05092674,0.011616894,0.031689982,4.517940533,5.377591938,0.356354735,0.294451557,6.871335464,7.332908213,0.003459424,0.007651019,0.010140966,0.013491321,0.20355896,0.183826063,2.519165533,3.376804396,0.155265683,1.10E-05,0.041114461,0.225691311,0.964545375,1.737438376,0.280189757,0.200871933,0.016941198,0.006963695,0.013200849,0.879892842,1.018264123,0.231456555,0.057044078,0.038810757,0.011383392,0.000243372,0,0.000663794,0.007408566,0,0.000379997,0.001638522
30_1.cdf,0.01123777,0.011194803,0.026369143,0.053300382,0.011761303,0.034464665,0.301935008,0.070842337,0.015492083,0.116784102,4.873846661,8.15566004,0.231286562,0.445201812,6.052980098,8.358194536,0.007763566,0.010899154,0.009601619,0.012113221,0.272774279,0.277098207,1.093879241,4.513029094,0.253839183,0.000148287,0.01356029,0.487567379,0.52428267,2.603743616,0.273172397,0.385688741,0,0.001152317,0,0.642851421,1.39924141,0.3249362,0.067729056,0.073174015,0.006671945,0.000976252,0.001639054,0.018213278,0.005968116,0.002152522,0.000486625,0.000850635
31_1.cdf,0.017860637,0.012437392,0.016753321,0.048082114,0.011897166,0.023455603,0.146210543,0.069383538,0.01567098,0.07536697,4.971234988,7.61255252,0.292770629,0.532622322,6.398437401,8.571604982,0.005894706,0.011217262,0.010206838,0.011911258,0.289869351,0.271921347,0.868349953,3.733970964,0.221481455,0.000216122,0.01192554,0.271918957,0.227672382,1.464582013,0.263047943,0.225484582,0,0,0,0.271377859,0.524808276,0.224134531,0.017965297,0.029529026,0.006501176,0.000507342,0,0.002446771,0.005696733,0.00026177,0.000852325,0.000779392
32_1.cdf,0.008637177,0.014429423,0.766241319,0.309163329,0.021659493,0.390784411,1.09116314,0.299628686,0.035840136,0.38514162,6.694304204,9.468010507,0.558540934,1.064036401,7.109723243,9.227981791,0.12307335,0.028988997,0.012385997,0.02053327,0.366886195,0.37999457,1.195641308,4.996544068,0.290265378,0.000600853,0.015317794,1.352127121,0.650244855,2.414848175,0.317173731,0.801902132,0.009823556,0.010671821,0.000877326,0.544045093,1.02785526,0.345995823,0.051921988,0.054120339,0.007678293,0.000572994,0.002115164,0.025138329,0.006572182,0.00550819,0.003122474,0.000788626
33_1.cdf,0.007520174,0.014571007,0.36473092,0.090302817,0.017003536,0.207454508,0.912097143,0.182734123,0.016293185,0.290594941,6.96633175,8.970977409,0.654160787,0.839829073,7.345390117,8.787559213,0.066435908,0.016193583,0.01114767,0.020470567,0.343298904,0.310372686,1.386558678,3.778824326,0.244690318,3.43E-05,0.036747298,0.6716107,0.580239495,1.619768563,0.317075275,0.444470743,0.01333083,0.01418477,0.006146672,0.536324629,0.728679334,0.305745227,0.047709609,0.040725813,0.005338022,0.000391953,0.000265822,0.018321976,0.005004569,0.003710525,0.000536109,0.000559225
34_1.cdf,0.012323388,0.016312116,0.249720165,0.065072218,0.023501081,0.179697183,0.826464192,0.14477512,0.019261281,0.254505992,6.626300976,8.705070696,0.486600728,0.763278363,6.704971783,8.613870314,0.05601815,0.015800545,0.013713671,0.024638947,0.314308722,0.279222365,0.804974829,3.240889598,0.225041464,0.001548689,0.014909222,0.797289776,0.338045014,1.281370357,0.308546476,0.48395268,0.017934102,0.013525738,0,0.330934905,0.533751107,0.275630675,0.028713535,0.031464683,0.00457457,0.000221786,0.000271909,0.016535603,0.00455397,0.005060639,0.004103687,0.000620451
35_1.cdf,0.007281939,0.01154107,0.088729772,0.03312926,0.01261264,0.090216129,0.761036018,0.093900431,0.010468958,0.263459694,6.379536448,8.869389534,0.497103282,0.807849699,6.858613727,8.807654433,0.015874753,0.008949659,0.00982897,0.015413236,0.317939812,0.293784905,0.91761559,3.68530502,0.230299501,6.86E-05,0.018206421,0.557621482,0.318477781,1.54733751,0.277937147,0.377507548,0.007435804,0,0,0.336583781,0.63122827,0.24525974,0.028951677,0.036178112,0.004969895,0.000898008,0,0.008998383,0.004694361,0.002255545,0.000452789,0.000522298
36_1.cdf,0.010871822,0.010556987,0.036817433,0.004845253,0.009777961,0.05476991,0.407814165,0.015390965,0.005748081,0.050004821,3.147128865,6.713751591,0.158728026,0.203656414,6.18513907,7.098267437,0.009026071,0.00565114,0.008807388,0.014858923,0.268662494,0.253274523,2.142732471,4.40798883,0.249646275,0,0.047170623,0.210825359,0.725773067,1.683499486,0.261542449,0.206785619,0.00816603,0.007538844,0.002919949,0.463663783,0.535326873,0.223916105,0.022929911,0.024672303,0.006075551,0.000572413,0,0.002530528,0.004059214,0.000717641,0.000317478,0.000517663
37_1.cdf,0.024007522,0.011054661,0.072444063,0.220777851,0.012700173,0.063107854,0.350899538,0.189957031,0.033602668,0.112973591,4.790231876,7.99914721,0.235088637,0.396692975,6.064575441,8.216655406,0.013225696,0.025056534,0.009474306,0.012825392,0.289869908,0.297197379,1.202190681,4.693705341,0.273026648,2.02E-06,0.018222774,0.300780571,0.514010182,3.030850584,0.254884307,0.300896212,0,0.000145322,0,0.694407998,1.860349837,0.363081325,0.088652623,0.10699434,0.003915907,0.000953199,0.005639729,0.026568833,0.005725276,0.004305743,0.000467069,0.000694404
38_1.cdf,0.042380301,0.015074701,0.671370103,0.910576915,0.022525179,0.316152123,0.371069381,0.680716388,0.093673219,0.135018452,4.199643064,7.983972739,0.235585723,0.439223718,6.192134941,8.520669157,0.108941084,0.106422375,0.013076837,0.016235264,0.322914431,0.394910524,1.652708057,6.524321089,0.344332668,0,0.013605716,0.44290797,0.753862495,4.475861193,0.289241636,0.382303522,0,0,0,0.755857154,1.961115062,0.37723797,0.080575055,0.085760802,0.001840486,0.000469559,0.006853547,0.030224108,0.004850932,0.00506727,0.000896129,0.001370604
39_1.cdf,0.044903983,0.01916337,0.080259447,0.161596431,0.016404054,0.073909091,0.427235478,0.19507239,0.029229056,0.116652893,5.424139276,7.541640747,0.296283303,0.382018015,6.396413652,8.044962866,0.020023586,0.028594341,0.013883237,0.020313538,0.304904188,0.298063936,1.595760524,4.990731991,0.275844508,0.000754191,0.025832378,0.268192621,0.568421641,2.797448655,0.292499384,0.271170699,0,0.002437517,0,0.574953358,1.221562617,0.307010908,0.056228889,0.061420921,0.003501048,0.000488494,0.001864531,0.017628401,0.004162442,0.003249438,0.003162699,0.00057696
3_1.cdf,0.027912002,0.015323767,0.021923555,0.054738603,0.012151066,0.018397215,0.084291799,0.079249552,0.015622811,0.051766871,5.621721117,6.956644802,0.542200585,0.505552377,7.276924339,8.081440312,0.006069212,0.012240526,0.009977563,0.011424514,0.234123719,0.218580472,2.533556641,3.739880808,0.170362676,0,0.038845679,0.86082781,1.083495706,1.848912381,0.287010356,0.472835434,0.018275747,0.008412086,0.012436349,0.838917946,1.003582578,0.239837223,0.046105169,0.035027755,0.01113465,0.001364449,0,0.001825219,0.009220454,0.00160175,0.00051534,0.000560782
40_1.cdf,0.014226041,0.013256378,0.123908378,0.135903462,0.012596202,0.108523651,0.698438971,0.141608666,0.023185762,0.109943308,4.603286682,7.278249559,0.207776223,0.227780062,5.972076817,6.892599319,0.021762329,0.022778555,0.010611847,0.017718583,0.251812595,0.20833775,1.180146179,3.344252124,0.211766534,3.16E-06,0.029629855,0.20815028,0.330625592,1.321275349,0.277205719,0.193312042,0.006454632,0,0,0.343318431,0.50015968,0.209243009,0.024670141,0.026806017,0.006070157,0.000405073,0,0.002027256,0.004272396,0.000178518,0.000821291,0.000485545
4_1.cdf,0.023694446,0.012815526,0.038849377,0.219745667,0.015612455,0.03249325,0.10901813,0.234011613,0.038038287,0.060386076,3.285313045,6.936522646,0.189644756,0.385878018,6.345533882,7.882550695,0.007460534,0.024163932,0.010291417,0.013062484,0.202138048,0.229201926,2.320220335,4.658931646,0.199607406,2.92E-05,0.039038,1.603773868,1.322990984,2.886226404,0.303668367,0.899536213,0.014635013,0.012278415,0.013267451,1.24721116,1.82337319,0.306420964,0.081375546,0.064587234,0.013828984,0.001367717,0,0.014997776,0.009409215,0.001873282,0.000572798,0.000580948
5_1.cdf,0.060992161,0.014523817,0.011321317,0.032890476,0.012924244,0.018710591,0.115133385,0.074446884,0.014414217,0.056550647,5.31955886,6.816560084,0.429292255,0.414313003,7.002325731,7.828941966,0.005955788,0.010335301,0.011645313,0.014076881,0.234431606,0.216594116,2.709607703,3.868881542,0.18398796,0.000230224,0.045669196,0.321076336,1.162674046,2.08025067,0.300766233,0.265004695,0.016501641,0.008920071,0.011877895,0.951765834,1.159808884,0.253307049,0.056179415,0.040002016,0.008240067,0.00083636,0,0.005000933,0.006982345,0.000422168,0.001855003,0.000686884
6_1.cdf,0.13909305,0.014478832,0.227063434,0.009160753,0.014078658,0.149067299,0.779058345,0.029275093,0.011108518,0.202802334,5.093816727,8.780156297,0.337138747,0.683224025,7.047298284,8.563583986,0.040460887,0.007217719,0.012182823,0.018311721,0.262365599,0.383283597,2.822776392,6.358400719,0.268962936,0.000691794,0.034601037,0.239845379,1.218175826,4.109965493,0.328706692,0.253709772,0.007207281,0.008034229,0.002146536,1.111320355,1.861497769,0.306169663,0.080140261,0.059687572,0.005067883,0.000978451,0,0.016202758,0.005007863,0.003157457,0.003559972,0.00027463
7_1.cdf,0.035370424,0.017210631,0.20650836,0.012803038,0.015351184,0.173080378,1.10361501,0.122725926,0.009931293,0.407834591,7.768825129,9.448336458,1.496142442,1.403010889,8.305326279,9.126096298,0.043313042,0.008337499,0.011925,0.021151587,0.375236043,0.392420763,3.389670553,5.256723752,0.242359474,0,0.063338444,0.318981611,1.345908897,2.521049803,0.305468273,0.276542315,0.014760341,0.013852791,0.014342978,0.918631572,0.990328919,0.268248163,0.045838847,0.031384284,0.006486394,0.000867909,0,0.007351056,0.006276809,0.001636903,0.001432784,0.000406997
8_1.cdf,0.01369456,0.012451247,0.032566819,0.070749285,0.01593779,0.040508584,0.139529418,0.120816649,0.013712508,0.033007158,1.278491715,4.208565634,0.05043309,0.073612491,2.461433074,3.991222976,0.008446559,0.015590342,0.009767437,0.011338505,0.096226476,0.081054076,0.326594776,1.342404526,0.110274916,2.67E-05,0.000994579,0.114969136,0.059841986,0.357210183,0.21973224,0.117083104,0.012460997,0,0,0.12055307,0.144437606,0.132800116,0,0.003154068,0.004060618,0.001218744,0,0,0.00592948,0.001253489,0.0003893,0.000808461
9_1.cdf,0.011141072,0.012401021,0.277669704,0.577805949,0.016045001,0.277060047,0.699116333,0.714281796,0.063797652,0.138560994,5.635377095,8.592944418,0.35991686,0.549281567,7.491206062,9.135199889,0.051029566,0.083691086,0.010352873,0.014371118,0.342594672,0.565434768,4.525839585,7.950914783,0.400349448,0,0.047956518,0.313035981,2.226846785,6.594350984,0.264076898,0.328750807,0.001366744,0.007900612,0,1.683033347,3.065586984,0.389723553,0.093695159,0.078416835,0.007138834,0.001166571,0.001951981,0.023621686,0.007364523,0.003013024,0.000402228,0.000872369
